"CSDUID","CDUID","PRUID","area_km2","cold_extrapolated","tnm20_2025","tnm20_2050","tnm15_2025","tnm15_2050","id_2025","id_2050","tnm20_2025_cd_mean","tnm20_2050_cd_mean","tnm15_2025_cd_mean","tnm15_2050_cd_mean","id_2025_cd_mean","id_2050_cd_mean","tnm20_2025_pr_mean","tnm20_2050_pr_mean","tnm15_2025_pr_mean","tnm15_2050_pr_mean","id_2025_pr_mean","id_2050_pr_mean","tnm20_2025_pctile_national","tnm20_2050_pctile_national","tnm15_2025_pctile_national","tnm15_2050_pctile_national","id_2025_pctile_national","id_2050_pctile_national"
"1001437","1001","10",27.624432233877,FALSE,0,0,0,0,27,21.6666666666667,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,6.3,6.4
"1001456","1001","10",28.9255185011436,FALSE,0,0,0.5,0,28,23,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,7.4,4,6.9,6.9
"1001559","1001","10",41.8808798878236,FALSE,0,0,0,0,24.75,23,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,5.8,6.9
"1002013","1002","10",33.415166116863,FALSE,0,0,0,0,28,23.5,0,0,1.30722141247166,0.540930130005001,31.8635440135717,27.3776050068425,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,6.9,7.1
"1002014","1002","10",64.9065486340487,FALSE,0,0,0,0,28,23.6666666666667,0,0,1.30722141247166,0.540930130005001,31.8635440135717,27.3776050068425,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,6.9,7.2
"1001101","1001","10",1307.70556151968,FALSE,0,0,0.0645161290322581,0,23.9032258064516,20.7741935483871,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,6.6,4,5.7,6.1
"1001105","1001","10",1.31714317242658,FALSE,0,0,0,0,21,19.5,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,5.4,5.7
"1001316","1001","10",28.0057688114116,FALSE,0,0,0,0,33.75,27.5,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,9.9,9.2
"1001113","1001","10",56.7489582370987,FALSE,0,0,0,0,21.5,19.75,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,5.4,5.8
"1001120","1001","10",1.23983737273885,FALSE,0,0,0,0,18,19.5,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,5.2,5.7
"1001140","1001","10",9.69737620032275,FALSE,0,0,0,0,24,20,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,5.8,5.9
"1001186","1001","10",25.4069102950759,FALSE,0,0,0,0,24.3333333333333,20.6666666666667,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,5.8,6
"1001192","1001","10",30.647274902286,FALSE,0,0,0.25,0,26,22,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,6.9,4,6,6.5
"1001197","1001","10",63.1950285481983,FALSE,0,0,0.8,0,25.8,22.6,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,7.6,4,6,6.7
"1003020","1003","10",14.6814313562125,FALSE,0,0,6.5,3,40.5,34,0,0,6.54484260978188,3.13414590795988,51.3323027341047,47.2318316611116,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,14.3,12.9,13.1,13.9
"1004018","1004","10",31.9109939390536,FALSE,0,0,3.8,1.4,51.8,44.8,0,0,5.39386945616091,2.39577493383324,60.9830631442909,57.5193287859025,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,11,10.6,19.5,19.9
"1001203","1001","10",701.399111214123,FALSE,0,0,0.68,0.24,27,23.2916666666667,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,7.6,8.4,6.3,7.1
"1001434","1001","10",8.00631412092204,FALSE,0,0,0,0,27,21.5,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,6.3,6.3
"1003021","1003","10",4010.73017075195,FALSE,0,0,6.28767123287671,2.98630136986301,50.2876712328767,46.2876712328767,0,0,6.54484260978188,3.13414590795988,51.3323027341047,47.2318316611116,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,14,12.4,18.4,21.5
"1002041","1002","10",16.6787976949717,FALSE,0,0,2,1,33.5,26.5,0,0,1.30722141247166,0.540930130005001,31.8635440135717,27.3776050068425,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,9.1,9.8,9.8,8.7
"1004017","1004","10",6.46474528866748,FALSE,0,0,8,4.5,62,59,0,0,5.39386945616091,2.39577493383324,60.9830631442909,57.5193287859025,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,16.4,15.7,30.7,32.5
"1001207","1001","10",6.14315559757564,FALSE,0,0,1,0,25,21,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,8,4,5.9,6.2
"1001308","1001","10",25.2293584272834,FALSE,0,0,0.4,0,32.2,27.8,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,7.1,4,9,9.4
"1001343","1001","10",18.4056237409192,FALSE,0,0,0,0,36,31.75,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,11.1,12
"1001214","1001","10",1326.16999940143,FALSE,0,0,0,0,25.8965517241379,21.448275862069,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,6,6.3
"1001254","1001","10",21.0651092660538,FALSE,0,0,0,0,27.8,24.6,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,6.7,7.8
"1001259","1001","10",1499.90383341948,FALSE,0,0,1.26829268292683,0.463414634146341,32.609756097561,26.9024390243902,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,8.4,8.7,9.2,8.7
"1001409","1001","10",65.9383508752984,FALSE,0,0,0.285714285714286,0,29.1428571428571,23.8571428571429,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,7,4,7.4,7.3
"1001131","1001","10",134.834442581335,FALSE,0,0,0,0,24.8571428571429,20.7142857142857,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,5.9,6
"1001370","1001","10",18.3235965553429,FALSE,0,0,0,0,32,27,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,8.9,8.9
"1001485","1001","10",64.813761366251,FALSE,0,0,0,0,28.8333333333333,24.6666666666667,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,7.2,7.9
"1001285","1001","10",20.6511969975563,FALSE,0,0,0.666666666666667,0.333333333333333,30.6666666666667,25,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,7.5,8.5,8.1,8
"1005010","1005","10",983.975498684671,FALSE,0,0,10.5142857142857,5.05714285714286,65.1142857142857,62.1714285714286,0,0,14.0846931260272,6.7526881372426,70.7639737119372,67.9914844025954,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,19,16.9,34.3,36.2
"1001289","1001","10",28.8821717504565,FALSE,0,0,1,0.5,31,26.25,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,8,8.8,8.3,8.6
"1001149","1001","10",13.8267763585956,FALSE,0,0,0,0,26,22,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,6,6.5
"1003038","1003","10",3004.92155935936,FALSE,0,0,4.13846153846154,1.73846153846154,56.6923076923077,53.0461538461538,0,0,6.54484260978188,3.13414590795988,51.3323027341047,47.2318316611116,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,11.4,10.9,24.4,26.9
"1001155","1001","10",1507.06381647702,FALSE,0,0,0.475,0.025,26.75,22.525,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,7.2,8,6.3,6.7
"1001169","1001","10",89.4714823138018,FALSE,0,0,0,0,23.3333333333333,21,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,5.6,6.2
"1001181","1001","10",105.398275432102,FALSE,0,0,0.2,0,26.2,21.8,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,6.8,4,6.1,6.4
"1001136","1001","10",41.2261843875618,FALSE,0,0,0,0,25.3333333333333,21,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,5.9,6.2
"1001174","1001","10",24.4198329235577,FALSE,0,0,0,0,22,21,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,5.5,6.2
"1003014","1003","10",8398.2025721985,FALSE,0,0,10.4292452830189,5.37264150943396,57.5094339622642,54.4009433962264,0,0,6.54484260978188,3.13414590795988,51.3323027341047,47.2318316611116,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,18.8,17.2,25.1,27.9
"1004011","1004","10",2984.98759338093,FALSE,0,0,8.3013698630137,4.15068493150685,64.0821917808219,61.2739726027397,0,0,5.39386945616091,2.39577493383324,60.9830631442909,57.5193287859025,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,16.8,15.2,33.1,35
"1001277","1001","10",39.7716796228848,FALSE,0,0,2.33333333333333,1,37.6666666666667,31,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,9.5,9.8,11.9,11.3
"1001219","1001","10",16.5117124678421,FALSE,0,0,0,0,22.6666666666667,20,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,5.6,5.9
"1001263","1001","10",49.591949648413,FALSE,0,0,0.2,0.2,29.6,26.2,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,6.8,8.3,7.6,8.5
"1001225","1001","10",28.9504112590736,FALSE,0,0,0,0,23.5,20.25,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,5.7,6
"1002009","1002","10",783.464428605781,FALSE,0,0,0,0,28.5454545454545,24.0454545454545,0,0,1.30722141247166,0.540930130005001,31.8635440135717,27.3776050068425,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,7.1,7.6
"1004013","1004","10",25.7692007436704,FALSE,0,0,3.25,1.25,52.75,46.25,0,0,5.39386945616091,2.39577493383324,60.9830631442909,57.5193287859025,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,10.7,10.4,20.4,21.4
"1001228","1001","10",6.71191485997612,FALSE,0,0,0,0,24.5,20,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,5.8,5.9
"1003028","1003","10",49.0179243480284,FALSE,0,0,1.33333333333333,0,40.3333333333333,32,0,0,6.54484260978188,3.13414590795988,51.3323027341047,47.2318316611116,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,8.4,4,13,12.2
"1001234","1001","10",743.510825699669,FALSE,0,0,0.16,0,27.32,23.2,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,6.7,4,6.5,7
"1001240","1001","10",59.743060388934,FALSE,0,0,0,0,26.3333333333333,22.1666666666667,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,6.2,6.5
"1005006","1005","10",20.6365072976,FALSE,0,0,15.5,7,62.5,60.25,0,0,14.0846931260272,6.7526881372426,70.7639737119372,67.9914844025954,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,23.7,19.8,31.2,33.9
"1003012","1003","10",4.5452853519154,FALSE,0,0,3,1,38,31,0,0,6.54484260978188,3.13414590795988,51.3323027341047,47.2318316611116,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,10.2,9.8,12,11.3
"1002030","1002","10",187.345280943265,FALSE,0,0,3.3,1.4,38.6,34.4,0,0,1.30722141247166,0.540930130005001,31.8635440135717,27.3776050068425,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,10.7,10.6,12.3,14.2
"1001144","1001","10",9.3536255688876,FALSE,0,0,0,0,26,22,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,6,6.5
"1001178","1001","10",38.0966838101889,FALSE,0,0,0,0,24.1666666666667,21.1666666666667,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,5.8,6.3
"1003034","1003","10",53.5687103809201,FALSE,0,0,0,0,43.2,36,0,0,6.54484260978188,3.13414590795988,51.3323027341047,47.2318316611116,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,15.1,14.9
"1004001","1004","10",1341.46879606714,FALSE,0,0,2.53846153846154,0.82051282051282,58.7692307692308,55.4871794871795,0,0,5.39386945616091,2.39577493383324,60.9830631442909,57.5193287859025,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,9.7,9.1,26.4,28.8
"1001124","1001","10",1340.61296171819,FALSE,0,0,0.3125,0,28.34375,23.46875,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,7,4,7,7.1
"1005007","1005","10",1294.34054060138,FALSE,0,0,15.2708333333333,7.1875,63.75,60.3333333333333,0,0,14.0846931260272,6.7526881372426,70.7639737119372,67.9914844025954,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,23.5,20.1,32.6,34
"1001126","1001","10",10.7469818047414,FALSE,0,0,0,0,26.6666666666667,22.6666666666667,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,6.2,6.7
"1001464","1001","10",30.9928153725269,FALSE,0,0,0.333333333333333,0,27.6666666666667,23,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,7.1,4,6.7,6.9
"1001298","1001","10",25.8432359145407,FALSE,0,0,1,0.333333333333333,27.3333333333333,24.3333333333333,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,8,8.5,6.5,7.7
"1002029","1002","10",374.13309458622,FALSE,0,0,2.72222222222222,1,36.5555555555556,31.4444444444444,0,0,1.30722141247166,0.540930130005001,31.8635440135717,27.3776050068425,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,9.8,9.8,11.4,11.7
"1002031","1002","10",2218.95215652213,FALSE,0,0,1.73770491803279,0.704918032786885,34.4098360655738,29.5409836065574,0,0,1.30722141247166,0.540930130005001,31.8635440135717,27.3776050068425,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,8.8,9.1,10.2,10.6
"1002037","1002","10",11.4522013943425,FALSE,0,0,1,0,33,27,0,0,1.30722141247166,0.540930130005001,31.8635440135717,27.3776050068425,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,8,4,9.4,8.9
"1001304","1001","10",409.647527356657,FALSE,0,0,0.5,0,31.8333333333333,26.9166666666667,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,7.4,4,8.8,8.8
"1002021","1002","10",43.1619245327402,FALSE,0,0,0,0,29,24,0,0,1.30722141247166,0.540930130005001,31.8635440135717,27.3776050068425,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,7.3,7.5
"1001312","1001","10",90.9367959252316,FALSE,0,0,0,0,32.6,27.6,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,9.2,9.3
"1001321","1001","10",596.561534592774,FALSE,0,0,0,0,36.75,30.9375,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,11.5,11.1
"1001565","1001","10",595.109177931125,FALSE,0,0,0.037037037037037,0,31.5925925925926,27.2962962962963,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,6.5,4,8.7,9.1
"1002002","1002","10",6.35906181769075,FALSE,0,0,0,0,27.5,24,0,0,1.30722141247166,0.540930130005001,31.8635440135717,27.3776050068425,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,6.6,7.5
"1002006","1002","10",478.876911520799,FALSE,0,0,0,0,28.25,24.75,0,0,1.30722141247166,0.540930130005001,31.8635440135717,27.3776050068425,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,7,7.9
"1002011","1002","10",3.63839722937678,FALSE,0,0,0,0,26.5,22.5,0,0,1.30722141247166,0.540930130005001,31.8635440135717,27.3776050068425,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,6.2,6.7
"1001421","1001","10",162.293209985151,FALSE,0,0,0.818181818181818,0.363636363636364,28.1818181818182,24,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,7.6,8.6,7,7.5
"1001332","1001","10",13.392399351621,FALSE,0,0,0,0,35.5,29.5,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,10.8,10.6
"1001405","1001","10",40.4671387956442,FALSE,0,0,0.8,0.2,29,24,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,7.6,8.3,7.3,7.5
"1001415","1001","10",42.1678689900241,FALSE,0,0,0,0,27,21.6666666666667,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,6.3,6.4
"1001452","1001","10",153.564749773168,FALSE,0,0,0.545454545454545,0.181818181818182,27.9090909090909,23.8181818181818,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,7.5,8.3,6.7,7.3
"1001347","1001","10",13.4500251780969,FALSE,0,0,0,0,36,32.3333333333333,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,11.1,12.5
"1005008","1005","10",34.1819071576313,FALSE,0,0,16,7,63,60,0,0,14.0846931260272,6.7526881372426,70.7639737119372,67.9914844025954,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,24.1,19.8,31.7,33.6
"1001426","1001","10",4.83144270933199,FALSE,0,0,0.5,0,29,23.5,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,7.4,4,7.3,7.1
"1001379","1001","10",45.8969525214832,FALSE,0,0,0,0,30.5,25,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,8.1,8
"1002018","1002","10",58.3167433831936,FALSE,0,0,0,0,29.2,24.2,0,0,1.30722141247166,0.540930130005001,31.8635440135717,27.3776050068425,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,7.4,7.7
"1001429","1001","10",14.732392020107,FALSE,0,0,0.5,0,29,23.5,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,7.4,4,7.3,7.1
"1001394","1001","10",4.18062399092434,FALSE,0,0,0,0,29,23,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,7.3,6.9
"1003019","1003","10",20.490938204853,FALSE,0,0,7,3,41.5,35,0,0,6.54484260978188,3.13414590795988,51.3323027341047,47.2318316611116,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,15.1,12.9,13.8,14.6
"1003004","1003","10",2.23067194689475,FALSE,0,0,2,1,35.5,29,0,0,6.54484260978188,3.13414590795988,51.3323027341047,47.2318316611116,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,9.1,9.8,10.8,10.3
"1005004","1005","10",82.2426515016059,FALSE,0,0,12.8,7,60,56.6,0,0,14.0846931260272,6.7526881372426,70.7639737119372,67.9914844025954,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,21.1,19.8,28,29.8
"1001441","1001","10",19.6588212267161,FALSE,0,0,0.25,0,27.25,22.25,0,0,0.3258623016236,0.0778422858693695,29.5021978895976,25.003781799518,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,6.9,4,6.5,6.6
"1002001","1002","10",1695.11721278916,FALSE,0,0,0,0,27.1818181818182,23.7272727272727,0,0,1.30722141247166,0.540930130005001,31.8635440135717,27.3776050068425,7.01655145263275,5.94445703221126,52.2671875694275,47.9380926559261,111.773583246112,106.924355379941,11.6,15.3,3.2,4,6.4,7.2
