"CSDUID","CDUID","PRUID","area_km2","temp_historical","temp_2025","temp_2050","temp_change_hist_2025","temp_change_hist_2050","temp_change_2025_2050","temp_extrapolated","temp_historical_cd_mean","temp_2025_cd_mean","temp_2050_cd_mean","temp_change_hist_2025_cd_mean","temp_change_hist_2050_cd_mean","temp_change_2025_2050_cd_mean","temp_historical_pr_mean","temp_2025_pr_mean","temp_2050_pr_mean","temp_change_hist_2025_pr_mean","temp_change_hist_2050_pr_mean","temp_change_2025_2050_pr_mean","temp_historical_pctile_national","temp_2025_pctile_national","temp_2050_pctile_national","temp_change_hist_2025_pctile_national","temp_change_hist_2050_pctile_national","temp_change_2025_2050_pctile_national","temp_historical_diff_cd","temp_2025_diff_cd","temp_2050_diff_cd","temp_change_hist_2025_diff_cd","temp_change_hist_2050_diff_cd","temp_change_2025_2050_diff_cd","temp_historical_diff_pr","temp_2025_diff_pr","temp_2050_diff_pr","temp_change_hist_2025_diff_pr","temp_change_hist_2050_diff_pr","temp_change_2025_2050_diff_pr","temp_historical_diff_national","temp_2025_diff_national","temp_2050_diff_national","temp_change_hist_2025_diff_national","temp_change_hist_2050_diff_national","temp_change_2025_2050_diff_national"
"1001437","1001","10",27.624432233877,19.0277404785156,21.3837178548177,22.0743713378906,2.36,3.05,0.69,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,12.9,14.1,13.4,86.5,44,10.2,1.54,1.64,1.65,0.1,0.12,0.01,3.28,3.41,3.33,0.13,0.05,-0.08,5.61,6.26,6.06,0.65,0.45,-0.2
"1001456","1001","10",28.9255185011436,18.7834625244141,21.0784378051758,21.777717590332,2.29,2.99,0.7,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,11.7,12.5,11.8,81.6,35.8,10.8,1.3,1.33,1.36,0.03,0.06,0.02,3.04,3.1,3.03,0.06,-0.01,-0.07,5.37,5.95,5.76,0.58,0.39,-0.19
"1001559","1001","10",41.8808798878236,18.3955001831055,20.8280410766602,21.3574600219727,2.43,2.96,0.53,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,9.7,10.8,9.5,90.3,31.3,5.6,0.91,1.08,0.94,0.17,0.03,-0.15,2.65,2.85,2.61,0.2,-0.04,-0.24,4.98,5.7,5.34,0.72,0.36,-0.36
"1002013","1002","10",33.415166116863,16.4531478881836,18.6359252929688,19.6300582885742,2.18,3.18,0.99,FALSE,17.2596029124733,19.3807238081357,20.2877111154611,2.12180986477944,3.0287940161787,0.908827428305998,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,3.8,4.1,4.5,73.8,59.6,28.9,-0.81,-0.74,-0.66,0.06,0.15,0.08,0.71,0.66,0.88,-0.05,0.18,0.22,3.04,3.51,3.62,0.47,0.58,0.1
"1002014","1002","10",64.9065486340487,16.4864298502604,18.6631622314453,19.6234639485677,2.18,3.14,0.96,FALSE,17.2596029124733,19.3807238081357,20.2877111154611,2.12180986477944,3.0287940161787,0.908827428305998,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,4,4.2,4.5,73.8,55.2,26.1,-0.77,-0.72,-0.66,0.06,0.11,0.05,0.74,0.69,0.87,-0.05,0.14,0.19,3.07,3.54,3.61,0.47,0.54,0.07
"1001101","1001","10",1307.70556151968,15.8089304277974,18.0034032021799,18.6617845104587,2.19,2.85,0.66,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,2.8,3.2,3.1,74.7,21,8.6,-1.68,-1.74,-1.76,-0.07,-0.08,-0.02,0.06,0.03,-0.09,-0.04,-0.15,-0.11,2.39,2.88,2.65,0.48,0.25,-0.23
"1001105","1001","10",1.31714317242658,15.6725921630859,17.8782958984375,18.5202789306641,2.21,2.85,0.64,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,2.7,3,2.8,75.9,21,7.9,-1.81,-1.87,-1.9,-0.05,-0.08,-0.04,-0.07,-0.1,-0.23,-0.02,-0.15,-0.13,2.26,2.75,2.51,0.5,0.25,-0.25
"1001316","1001","10",28.0057688114116,18.5500411987305,20.9790191650391,21.6530685424805,2.43,3.1,0.67,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,10.5,11.7,11.2,90.3,50.2,9,1.06,1.23,1.23,0.17,0.17,-0.01,2.8,3,2.9,0.2,0.1,-0.1,5.13,5.86,5.64,0.72,0.5,-0.22
"1001113","1001","10",56.7489582370987,15.8684921264648,18.0341186523438,18.694091796875,2.17,2.83,0.66,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,3,3.2,3.1,72.8,19.3,8.6,-1.62,-1.71,-1.73,-0.09,-0.1,-0.02,0.12,0.06,-0.05,-0.06,-0.17,-0.11,2.45,2.91,2.68,0.46,0.23,-0.23
"1001120","1001","10",1.23983737273885,15.3646850585938,17.5359497070312,18.220703125,2.17,2.86,0.68,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,2.1,2.6,2.4,72.8,21.7,9.5,-2.12,-2.21,-2.2,-0.09,-0.07,0,-0.38,-0.44,-0.53,-0.06,-0.14,-0.09,1.95,2.41,2.21,0.46,0.26,-0.21
"1001140","1001","10",9.69737620032275,17.1500854492188,19.5095367431641,20.0418395996094,2.36,2.89,0.53,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,5.5,7,5.8,86.5,24.1,5.6,-0.34,-0.24,-0.38,0.1,-0.04,-0.15,1.4,1.53,1.29,0.13,-0.11,-0.24,3.73,4.39,4.03,0.65,0.29,-0.36
"1001186","1001","10",25.4069102950759,16.7161966959635,18.784169514974,19.5065002441406,2.07,2.79,0.72,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,4.5,4.7,4.2,61.3,16.7,12.1,-0.77,-0.96,-0.92,-0.19,-0.14,0.04,0.97,0.81,0.76,-0.16,-0.21,-0.05,3.3,3.66,3.49,0.36,0.19,-0.17
"1001192","1001","10",30.647274902286,17.0162658691406,19.0788116455078,19.8195495605469,2.06,2.8,0.74,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,5.2,5.6,5.1,59.8,17.4,13.1,-0.47,-0.67,-0.6,-0.2,-0.13,0.06,1.27,1.1,1.07,-0.17,-0.2,-0.03,3.6,3.96,3.81,0.35,0.2,-0.15
"1001197","1001","10",63.1950285481983,17.4343322753906,19.5260681152344,20.2582458496094,2.09,2.82,0.73,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,6.3,7,6.3,64.4,18.5,12.6,-0.05,-0.22,-0.16,-0.17,-0.11,0.05,1.69,1.55,1.51,-0.14,-0.18,-0.04,4.02,4.4,4.24,0.38,0.22,-0.16
"1003020","1003","10",14.6814313562125,18.7633361816406,20.9429321289062,21.6459808349609,2.18,2.88,0.7,FALSE,17.5802529055378,19.7889756852378,20.3989608085719,2.20848381226399,2.81810150565144,0.609610768922287,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,11.5,11.5,11.2,73.8,23.2,10.8,1.18,1.15,1.25,-0.03,0.06,0.09,3.02,2.97,2.9,-0.05,-0.12,-0.07,5.35,5.82,5.63,0.47,0.28,-0.19
"1004018","1004","10",31.9109939390536,18.7443054199219,21.04306640625,21.4618530273438,2.3,2.72,0.42,FALSE,17.5665880075451,19.8990508126897,20.2865375261756,2.33327289441051,2.71866820450911,0.386716172238731,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,11.4,12.2,10,82.3,10.9,3.5,1.18,1.14,1.18,-0.03,0,0.03,3,3.07,2.71,0.07,-0.28,-0.35,5.33,5.92,5.45,0.59,0.12,-0.47
"1001203","1001","10",701.399111214123,17.5299644470215,19.6130256652832,20.362553914388,2.08,2.83,0.75,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,6.7,7.3,6.7,62.9,19.3,13.6,0.04,-0.13,-0.06,-0.18,-0.1,0.07,1.78,1.64,1.61,-0.15,-0.17,-0.02,4.11,4.49,4.35,0.37,0.23,-0.14
"1001434","1001","10",8.00631412092204,19.0137329101562,21.3508148193359,22.0358123779297,2.34,3.02,0.68,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,12.8,13.9,13.2,85.3,40.6,9.5,1.53,1.6,1.61,0.08,0.09,0,3.27,3.37,3.29,0.11,0.02,-0.09,5.6,6.23,6.02,0.63,0.42,-0.21
"1003021","1003","10",4010.73017075195,17.4136256387789,19.5526825369221,20.2457062185627,2.14,2.83,0.69,FALSE,17.5802529055378,19.7889756852378,20.3989608085719,2.20848381226399,2.81810150565144,0.609610768922287,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,6.2,7.1,6.3,69.8,19.3,10.2,-0.17,-0.24,-0.15,-0.07,0.01,0.08,1.67,1.58,1.5,-0.09,-0.17,-0.08,4,4.43,4.23,0.43,0.23,-0.2
"1002041","1002","10",16.6787976949717,17.7556915283203,19.7991790771484,20.7694091796875,2.04,3.01,0.97,FALSE,17.2596029124733,19.3807238081357,20.2877111154611,2.12180986477944,3.0287940161787,0.908827428305998,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,7.4,7.7,7.9,56.5,39.1,26.9,0.5,0.42,0.48,-0.08,-0.02,0.06,2.01,1.82,2.02,-0.19,0.01,0.2,4.34,4.68,4.76,0.33,0.41,0.08
"1004017","1004","10",6.46474528866748,18.5223693847656,20.9091339111328,21.2598114013672,2.39,2.74,0.35,FALSE,17.5665880075451,19.8990508126897,20.2865375261756,2.33327289441051,2.71866820450911,0.386716172238731,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,10.3,11.2,9.1,88.3,12.9,2.7,0.96,1.01,0.97,0.06,0.02,-0.04,2.77,2.93,2.51,0.16,-0.26,-0.42,5.11,5.79,5.25,0.68,0.14,-0.54
"1001207","1001","10",6.14315559757564,17.5414123535156,19.6060485839844,20.3563537597656,2.06,2.81,0.75,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,6.8,7.3,6.6,59.8,17.9,13.6,0.06,-0.14,-0.07,-0.2,-0.12,0.07,1.79,1.63,1.61,-0.17,-0.19,-0.02,4.12,4.48,4.34,0.35,0.21,-0.14
"1001308","1001","10",25.2293584272834,18.4711181640625,20.7960632324219,21.4960021972656,2.32,3.02,0.7,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,10.1,10.6,10.1,83.9,40.6,10.8,0.98,1.05,1.07,0.06,0.09,0.02,2.72,2.82,2.75,0.09,0.02,-0.07,5.05,5.67,5.48,0.61,0.42,-0.19
"1001343","1001","10",18.4056237409192,18.2033157348633,20.8832473754883,21.4437789916992,2.68,3.24,0.56,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,8.8,11.1,9.8,96.4,63.4,6.3,0.72,1.14,1.02,0.42,0.31,-0.12,2.46,2.91,2.7,0.45,0.24,-0.21,4.79,5.76,5.43,0.97,0.64,-0.33
"1001214","1001","10",1326.16999940143,16.0822795999461,18.1248558307516,18.86609833816,2.04,2.78,0.74,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,3.3,3.4,3.3,56.5,16.1,13.1,-1.4,-1.62,-1.56,-0.22,-0.15,0.06,0.33,0.15,0.12,-0.19,-0.22,-0.03,2.67,3,2.85,0.33,0.18,-0.15
"1001254","1001","10",21.0651092660538,16.7943603515625,18.7282592773437,19.5793884277344,1.93,2.79,0.85,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,4.7,4.6,4.5,42.2,16.7,18.4,-0.69,-1.02,-0.84,-0.33,-0.14,0.17,1.05,0.75,0.83,-0.3,-0.21,0.08,3.38,3.6,3.57,0.22,0.19,-0.04
"1001259","1001","10",1499.90383341948,17.8478765720274,19.9682289681784,20.6780187095084,2.12,2.83,0.71,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,7.7,8,7.7,67.6,19.3,11.5,0.36,0.22,0.26,-0.14,-0.1,0.03,2.1,1.99,1.93,-0.11,-0.17,-0.06,4.43,4.84,4.66,0.41,0.23,-0.18
"1001409","1001","10",65.9383508752984,18.8540475027902,21.2127423967634,21.9031851632254,2.36,3.05,0.69,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,12.1,13.2,12.5,86.5,44,10.2,1.37,1.47,1.48,0.1,0.12,0.01,3.11,3.24,3.15,0.13,0.05,-0.08,5.44,6.09,5.89,0.65,0.45,-0.2
"1001131","1001","10",134.834442581335,16.6212986537388,18.9524884905134,19.5130876813616,2.33,2.89,0.56,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,4.3,5.2,4.3,84.7,24.1,6.3,-0.86,-0.79,-0.91,0.07,-0.04,-0.12,0.87,0.98,0.76,0.1,-0.11,-0.21,3.2,3.83,3.5,0.62,0.29,-0.33
"1001370","1001","10",18.3235965553429,18.7605133056641,21.1879425048828,21.8973541259766,2.43,3.14,0.71,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,11.5,13.1,12.4,90.3,55.2,11.5,1.27,1.44,1.48,0.17,0.21,0.03,3.01,3.21,3.15,0.2,0.14,-0.06,5.34,6.06,5.88,0.72,0.54,-0.18
"1001485","1001","10",64.813761366251,18.9362538655599,21.3784484863281,22.003901163737,2.44,3.07,0.63,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,12.5,14,13,90.8,46.7,7.6,1.45,1.63,1.58,0.18,0.14,-0.05,3.19,3.4,3.26,0.21,0.07,-0.14,5.52,6.25,5.99,0.73,0.47,-0.26
"1001285","1001","10",20.6511969975563,18.0435282389323,20.1591491699219,20.8757120768229,2.12,2.83,0.72,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,8.2,8.4,8.2,67.6,19.3,12.1,0.56,0.41,0.45,-0.14,-0.1,0.04,2.3,2.18,2.13,-0.11,-0.17,-0.05,4.63,5.04,4.86,0.41,0.23,-0.17
"1005010","1005","10",983.975498684671,19.1200064522879,21.5245579310826,22.0516941615513,2.4,2.93,0.53,FALSE,18.3100110548403,20.6744296388876,21.2634888478519,2.36506844765406,2.95473148353836,0.588558974996921,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,13.4,14.8,13.3,88.8,27.7,5.6,0.81,0.85,0.79,0.03,-0.02,-0.06,3.37,3.55,3.3,0.17,-0.07,-0.24,5.7,6.4,6.04,0.69,0.33,-0.36
"1001289","1001","10",28.8821717504565,17.8436508178711,19.934700012207,20.6884231567383,2.09,2.84,0.75,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,7.6,8,7.7,64.4,20.2,13.6,0.36,0.19,0.27,-0.17,-0.09,0.07,2.1,1.96,1.94,-0.14,-0.16,-0.02,4.43,4.81,4.67,0.38,0.24,-0.14
"1001149","1001","10",13.8267763585956,17.4249725341797,19.7807769775391,20.3306579589844,2.36,2.91,0.55,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,6.3,7.6,6.5,86.5,25.7,6.1,-0.06,0.03,-0.09,0.1,-0.02,-0.13,1.68,1.8,1.58,0.13,-0.09,-0.22,4.01,4.66,4.32,0.65,0.31,-0.34
"1003038","1003","10",3004.92155935936,16.4626126802885,18.7100360576923,19.1481266902043,2.25,2.69,0.44,FALSE,17.5802529055378,19.7889756852378,20.3989608085719,2.20848381226399,2.81810150565144,0.609610768922287,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,3.9,4.4,3.7,78.8,8.1,3.7,-1.12,-1.08,-1.25,0.04,-0.13,-0.17,0.72,0.73,0.4,0.02,-0.31,-0.33,3.05,3.59,3.13,0.54,0.09,-0.45
"1001155","1001","10",1507.06381647702,16.8756523132324,19.001838684082,19.7070205688477,2.13,2.83,0.71,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,4.9,5.4,4.8,68.7,19.3,11.5,-0.61,-0.74,-0.71,-0.13,-0.1,0.03,1.13,1.03,0.96,-0.1,-0.17,-0.06,3.46,3.88,3.69,0.42,0.23,-0.18
"1001169","1001","10",89.4714823138018,15.7437133789062,17.8548380533854,18.5535176595052,2.11,2.81,0.7,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,2.8,2.9,2.8,66.6,17.9,10.8,-1.74,-1.89,-1.87,-0.15,-0.12,0.02,0,-0.12,-0.2,-0.12,-0.19,-0.07,2.33,2.73,2.54,0.4,0.21,-0.19
"1001181","1001","10",105.398275432102,16.7249633789062,18.8062683105469,19.5332153320313,2.08,2.81,0.73,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,4.5,4.8,4.3,62.9,17.9,12.6,-0.76,-0.94,-0.89,-0.18,-0.12,0.05,0.98,0.83,0.78,-0.15,-0.19,-0.04,3.31,3.68,3.52,0.37,0.21,-0.16
"1001136","1001","10",41.2261843875618,17.0014038085938,19.3297220865885,19.8965148925781,2.33,2.9,0.57,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,5.2,6.5,5.4,84.7,24.9,6.4,-0.48,-0.42,-0.53,0.07,-0.03,-0.11,1.25,1.35,1.15,0.1,-0.1,-0.2,3.58,4.21,3.88,0.62,0.3,-0.32
"1001174","1001","10",24.4198329235577,16.2895660400391,18.3511810302734,19.0742645263672,2.06,2.78,0.72,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,3.6,3.7,3.5,59.8,16.1,12.1,-1.2,-1.4,-1.35,-0.2,-0.15,0.04,0.54,0.37,0.33,-0.17,-0.22,-0.05,2.87,3.23,3.06,0.35,0.18,-0.17
"1003014","1003","10",8398.2025721985,18.2607535596164,20.5122859163104,21.0698008987139,2.25,2.81,0.56,FALSE,17.5802529055378,19.7889756852378,20.3989608085719,2.20848381226399,2.81810150565144,0.609610768922287,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,9,9.4,8.6,78.8,17.9,6.3,0.68,0.72,0.67,0.04,-0.01,-0.05,2.51,2.54,2.32,0.02,-0.19,-0.21,4.84,5.39,5.06,0.54,0.21,-0.33
"1004011","1004","10",2984.98759338093,17.9867014427708,20.2851395280394,20.6959475164544,2.3,2.71,0.41,FALSE,17.5665880075451,19.8990508126897,20.2865375261756,2.33327289441051,2.71866820450911,0.386716172238731,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,8.1,8.7,7.7,82.3,9.8,3.4,0.42,0.39,0.41,-0.03,-0.01,0.02,2.24,2.31,1.95,0.07,-0.29,-0.36,4.57,5.16,4.68,0.59,0.11,-0.48
"1001277","1001","10",39.7716796228848,18.0892333984375,20.321055094401,20.9682820638021,2.23,2.88,0.65,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,8.4,8.8,8.4,77.2,23.2,8.2,0.6,0.57,0.55,-0.03,-0.05,-0.03,2.34,2.34,2.22,0,-0.12,-0.12,4.67,5.2,4.95,0.52,0.28,-0.24
"1001219","1001","10",16.5117124678421,15.9989624023438,18.0691630045573,18.7962443033854,2.07,2.8,0.73,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,3.2,3.2,3.2,61.3,17.4,12.6,-1.49,-1.68,-1.63,-0.19,-0.13,0.05,0.25,0.09,0.05,-0.16,-0.2,-0.04,2.58,2.95,2.78,0.36,0.2,-0.16
"1001263","1001","10",49.591949648413,17.248046875,19.2233581542969,20.0379089355469,1.98,2.79,0.81,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,5.8,6.2,5.8,48.5,16.7,16.3,-0.24,-0.52,-0.38,-0.28,-0.14,0.13,1.5,1.25,1.29,-0.25,-0.21,0.04,3.83,4.1,4.02,0.27,0.19,-0.08
"1001225","1001","10",28.9504112590736,15.7747268676758,17.8582000732422,18.6094055175781,2.08,2.83,0.75,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,2.8,2.9,3,62.9,19.3,13.6,-1.71,-1.89,-1.81,-0.18,-0.1,0.07,0.03,-0.12,-0.14,-0.15,-0.17,-0.02,2.36,2.73,2.6,0.37,0.23,-0.14
"1002009","1002","10",783.464428605781,16.4669161709872,18.6480657404119,19.6342371160334,2.18,3.17,0.99,FALSE,17.2596029124733,19.3807238081357,20.2877111154611,2.12180986477944,3.0287940161787,0.908827428305998,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,3.9,4.1,4.6,73.8,58.5,28.9,-0.79,-0.73,-0.65,0.06,0.14,0.08,0.72,0.67,0.89,-0.05,0.17,0.22,3.05,3.52,3.62,0.47,0.57,0.1
"1004013","1004","10",25.7692007436704,18.4614028930664,20.7255325317383,21.182975769043,2.26,2.72,0.46,FALSE,17.5665880075451,19.8990508126897,20.2865375261756,2.33327289441051,2.71866820450911,0.386716172238731,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,10,10.3,8.8,79.5,10.9,4,0.89,0.83,0.9,-0.07,0,0.07,2.71,2.75,2.43,0.03,-0.28,-0.31,5.04,5.6,5.17,0.55,0.12,-0.43
"1001228","1001","10",6.71191485997612,15.8510894775391,17.9185485839844,18.652587890625,2.07,2.8,0.73,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,3,3,3,61.3,17.4,12.6,-1.64,-1.83,-1.77,-0.19,-0.13,0.05,0.1,-0.06,-0.1,-0.16,-0.2,-0.04,2.43,2.79,2.64,0.36,0.2,-0.16
"1003028","1003","10",49.0179243480284,16.4117024739583,18.555674235026,19.0982767740885,2.14,2.69,0.54,FALSE,17.5802529055378,19.7889756852378,20.3989608085719,2.20848381226399,2.81810150565144,0.609610768922287,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,3.8,4,3.6,69.8,8.1,5.8,-1.17,-1.23,-1.3,-0.07,-0.13,-0.07,0.66,0.58,0.35,-0.09,-0.31,-0.23,2.99,3.43,3.08,0.43,0.09,-0.35
"1001234","1001","10",743.510825699669,16.7302136230469,18.6907629394531,19.5145544433594,1.96,2.78,0.82,FALSE,17.4862788845226,19.7464141156402,20.4220012838608,2.25954124743204,2.93466345476322,0.676019734766063,15.7473943694324,17.97637458373,18.7487114112149,2.22917331513611,3.0020208416991,0.774073603246117,4.5,4.3,4.3,45.9,16.1,16.8,-0.76,-1.06,-0.91,-0.3,-0.15,0.14,0.98,0.71,0.77,-0.27,-0.22,0.05,3.31,3.57,3.5,0.25,0.18,-0.07
