"geo","dguid","component","age","row","2001/2002","2002/2003","2003/2004","2004/2005","2005/2006","2006/2007","2007/2008","2008/2009","2009/2010","2010/2011","2011/2012","2012/2013","2013/2014","2014/2015","2015/2016","2016/2017","2017/2018","2018/2019","2019/2020","2020/2021","2021/2022","2022/2023","2023/2024","2024/2025"
"Canada",1,"Net non-permanent residents","Total",1,33510,36771,10348,9148,15978,27424,51478,71886,34243,14724,55400,49521,32867,-9841,35448,103776,162573,168833,75265,-51719,224715,671525,781075,-14954
"Canada",1,"Net non-permanent residents","-1",2,171,189,109,95,85,106,211,220,120,111,125,53,67,59,66,175,355,168,108,15,470,311,207,209
"Canada",1,"Net non-permanent residents","0",3,422,434,331,262,255,314,575,627,335,304,354,163,169,181,225,489,1142,649,532,58,1065,1569,1473,829
"Canada",1,"Net non-permanent residents","1",4,406,428,241,201,208,257,545,641,317,230,322,134,124,164,214,551,1237,771,681,65,1967,3133,4022,2898
"Canada",1,"Net non-permanent residents","2",5,213,329,89,91,75,126,396,498,117,42,163,55,37,136,154,493,1177,682,637,-46,2458,4142,5569,3642
"Canada",1,"Net non-permanent residents","3",6,288,336,14,93,94,201,480,552,165,3,109,101,38,151,277,650,1303,875,784,-198,2138,4733,6279,2880
"Canada",1,"Net non-permanent residents","4",7,535,458,112,144,107,214,551,675,310,18,287,170,194,341,379,817,1590,1211,1073,-19,2456,6367,8358,3659
"Canada",1,"Net non-permanent residents","5",8,799,610,272,256,237,334,728,856,481,107,335,209,282,405,553,984,1761,1490,1274,220,2239,6330,8174,2664
"Canada",1,"Net non-permanent residents","6",9,584,378,0,145,198,304,641,691,189,-63,281,210,228,299,416,754,1596,1252,1128,58,2339,6474,8102,2142
"Canada",1,"Net non-permanent residents","7",10,260,64,-114,-110,46,199,448,574,128,-286,33,2,-27,103,175,683,1416,1143,973,-332,1950,6177,7373,1071
"Canada",1,"Net non-permanent residents","8",11,262,88,-48,19,108,245,481,564,65,-399,134,49,-41,106,145,505,1160,980,787,-484,1382,5351,7025,621
"Canada",1,"Net non-permanent residents","9",12,366,175,-37,119,262,640,619,657,148,-293,104,10,112,45,51,574,1272,1037,800,-546,1292,5152,6455,28
"Canada",1,"Net non-permanent residents","10",13,261,252,93,165,373,712,417,533,-30,-386,53,9,-52,-12,180,435,1066,990,810,-547,1068,4573,5991,-32
"Canada",1,"Net non-permanent residents","11",14,353,290,-15,-37,-9,217,-174,26,-394,-634,-108,-165,-196,40,19,435,1037,848,753,-689,1325,4762,6714,1016
"Canada",1,"Net non-permanent residents","12",15,556,399,-27,-64,-94,94,-220,-22,-321,-515,3,-51,48,256,251,512,1224,1046,912,-598,978,3933,5344,2
"Canada",1,"Net non-permanent residents","13",16,675,622,388,277,368,565,396,528,206,-72,464,558,625,893,918,1414,1789,1830,1359,-419,1501,4414,6027,471
"Canada",1,"Net non-permanent residents","14",17,954,929,723,503,620,718,606,857,569,586,1270,1392,1804,2313,2673,2963,3768,3278,2875,164,2895,5863,8020,1853
"Canada",1,"Net non-permanent residents","15",18,1513,1465,1092,1103,1101,1404,1471,2013,1692,2004,2893,3064,3635,3975,4847,5524,5953,5825,4543,838,5921,7782,9890,3813
"Canada",1,"Net non-permanent residents","16",19,2178,1904,1574,1716,1997,2364,2508,2848,2594,3092,3705,3602,4371,4591,5257,6540,8081,6881,4528,139,6491,7250,9146,2715
"Canada",1,"Net non-permanent residents","17",20,3146,2844,2281,2343,2602,3140,3805,4411,4569,5429,6749,7064,8434,8782,10639,14495,19548,18564,14537,1737,16450,20743,23207,7384
"Canada",1,"Net non-permanent residents","18",21,6391,6069,4999,4923,5201,6430,7279,8257,8957,9392,10809,10900,12477,12785,16411,23561,30614,29924,27619,7027,38593,48806,54908,20408
"Canada",1,"Net non-permanent residents","19",22,4588,4782,3466,3296,3475,4315,4519,5911,6943,6542,7589,6599,7306,6358,9657,14001,18505,16989,13210,5309,39989,44623,52563,14542
"Canada",1,"Net non-permanent residents","20",23,3560,3583,2405,2331,2400,2971,3042,4470,5108,4649,4777,4454,5752,3412,7017,9398,12178,11115,3659,309,21873,32525,35362,2621
"Canada",1,"Net non-permanent residents","21",24,2720,2056,1504,984,1373,1592,1851,3540,4163,3697,4716,4337,4509,2004,4895,8567,11367,9915,2626,-2632,14730,27712,32266,378
"Canada",1,"Net non-permanent residents","22",25,1650,1467,915,278,364,622,1382,3789,4340,3601,4699,4785,4389,1667,5499,9299,12052,11749,6052,-1470,11977,27340,30347,-1477
"Canada",1,"Net non-permanent residents","23",26,1225,927,27,-449,-556,274,1296,3296,3505,2370,3272,3001,2754,543,4186,7392,9243,9841,3824,-2519,11177,27198,28474,-5815
"Canada",1,"Net non-permanent residents","24",27,91,502,-93,-354,-632,-369,529,2393,2362,619,1663,1320,1096,-1166,1646,4160,5252,5768,693,-5271,6889,27287,24443,-9201
"Canada",1,"Net non-permanent residents","25",28,199,266,-630,-829,-631,-249,78,1420,1094,-558,637,520,-447,-2981,-131,1655,2316,2817,-1878,-7428,1893,24511,23073,-10229
"Canada",1,"Net non-permanent residents","26",29,-240,269,-616,-555,-522,-403,497,1613,163,-1422,71,375,-1374,-3385,-1618,-264,-89,672,-3303,-7497,-2034,21783,19008,-13670
"Canada",1,"Net non-permanent residents","27",30,-123,362,-639,-462,-384,-158,840,1861,-111,-1122,79,-21,-1387,-3353,-1735,-886,-1537,303,-3610,-6573,-1449,20980,17962,-13279
"Canada",1,"Net non-permanent residents","28",31,18,595,-482,-228,-88,61,843,1919,-228,-1063,-301,-35,-1320,-3123,-1820,-749,-1282,-305,-3489,-5745,-1317,19371,16955,-12716
"Canada",1,"Net non-permanent residents","29",32,-89,574,-283,-475,23,39,762,1992,-147,-1065,198,-2,-1459,-3107,-1838,-156,-722,597,-2830,-4237,14,18793,17434,-9643
"Canada",1,"Net non-permanent residents","30",33,-110,426,-676,-532,-135,7,933,1614,-372,-1537,424,108,-1034,-3099,-1781,-100,-143,677,-2080,-3312,823,18432,17526,-7421
"Canada",1,"Net non-permanent residents","31",34,-10,315,-586,-783,-574,-110,723,1218,-658,-1227,470,159,-1536,-2867,-2304,-566,-403,702,-1692,-2695,1374,17429,16992,-5277
"Canada",1,"Net non-permanent residents","32",35,0,197,-395,-620,-102,-121,1106,1128,-695,-1343,27,-112,-1520,-3106,-2585,-762,149,723,-1366,-2021,1945,16875,16943,-3080
"Canada",1,"Net non-permanent residents","33",36,-97,384,-292,-362,15,248,1347,1076,-531,-1054,179,300,-889,-2639,-2058,-228,807,1416,-159,-1175,2328,15622,17350,-1736
"Canada",1,"Net non-permanent residents","34",37,97,204,-214,-346,-8,420,1106,1229,-717,-1124,273,461,-799,-2366,-1868,-178,1034,1700,68,-908,1981,14987,16381,-1207
"Canada",1,"Net non-permanent residents","35",38,10,252,-370,-394,50,253,1005,1033,-539,-1009,366,-72,-688,-2098,-1882,-164,1024,1849,156,-586,1955,14153,16262,-545
"Canada",1,"Net non-permanent residents","36",39,-17,329,-219,-17,-65,253,1056,833,-703,-1067,106,-59,-754,-2080,-2117,-580,544,1422,-161,-803,1408,12606,14596,-1348
"Canada",1,"Net non-permanent residents","37",40,102,208,-283,-204,26,223,1045,1008,-549,-984,99,133,-744,-1640,-1736,-471,696,1432,63,-697,1617,12035,14385,-385
"Canada",1,"Net non-permanent residents","38",41,77,295,-198,-81,28,317,958,821,-573,-841,185,-8,-589,-1749,-1318,-450,835,1712,639,-477,1367,10954,13682,32
"Canada",1,"Net non-permanent residents","39",42,139,293,-139,-230,47,210,879,778,-464,-911,-3,99,-543,-1333,-1115,-165,906,1456,742,-275,1281,10242,13349,373
"Canada",1,"Net non-permanent residents","40",43,63,266,-290,-145,25,119,787,669,-531,-850,-6,42,-543,-1497,-1140,-446,749,1256,266,-431,1041,9081,12538,452
"Canada",1,"Net non-permanent residents","41",44,28,220,-235,-180,-135,169,655,652,-605,-782,75,-25,-540,-1330,-1089,-311,735,1185,359,-73,833,7861,11659,310
"Canada",1,"Net non-permanent residents","42",45,55,183,-179,-236,-65,104,666,541,-622,-682,-30,-157,-481,-1277,-1101,-155,723,1193,274,-222,778,7174,10666,863
"Canada",1,"Net non-permanent residents","43",46,54,156,-194,-170,-103,75,523,538,-521,-780,-146,-143,-549,-1226,-1117,-315,589,852,158,-93,800,6685,10128,964
"Canada",1,"Net non-permanent residents","44",47,79,132,-176,-104,-152,-22,411,303,-597,-739,-128,-65,-621,-1295,-1053,-405,492,758,41,-393,518,5452,8787,488
"Canada",1,"Net non-permanent residents","45",48,-25,54,-155,-156,-40,10,320,292,-474,-600,-129,-232,-652,-1229,-1015,-496,240,571,-92,-218,550,5022,8055,745
"Canada",1,"Net non-permanent residents","46",49,-46,-38,-184,-213,-148,-86,262,194,-440,-573,-154,-243,-496,-1112,-832,-472,180,403,-52,-416,229,3952,6599,-39
"Canada",1,"Net non-permanent residents","47",50,-23,9,-129,-42,-58,-113,221,180,-339,-572,-170,-225,-557,-1120,-901,-388,74,399,-120,-258,282,3358,6239,278
"Canada",1,"Net non-permanent residents","48",51,-2,2,-154,-122,-113,-134,156,35,-431,-445,-60,-291,-645,-932,-684,-495,-41,364,-132,-367,166,3114,5326,99
"Canada",1,"Net non-permanent residents","49",52,27,24,-120,-139,-63,-160,190,123,-378,-454,-135,-262,-372,-940,-650,-407,17,123,-196,-364,74,2631,4742,-35
"Canada",1,"Net non-permanent residents","50",53,-52,-11,-131,-143,-52,-115,46,31,-353,-380,-8,-256,-387,-884,-595,-308,-44,149,-157,-280,107,2427,4326,93
"Canada",1,"Net non-permanent residents","51",54,-55,-33,-91,-153,-28,-81,75,-8,-373,-288,-12,-169,-352,-787,-518,-300,-63,97,-204,-244,-9,2191,4203,306
"Canada",1,"Net non-permanent residents","52",55,-11,17,-124,-106,-71,-11,20,-6,-170,-216,-71,-277,-395,-728,-490,-425,-43,-2,-183,-242,-109,1771,3349,-145
"Canada",1,"Net non-permanent residents","53",56,-61,-22,-88,-65,-62,-105,5,-22,-201,-234,-46,-191,-365,-623,-379,-344,-11,57,-187,-289,240,1707,3516,360
"Canada",1,"Net non-permanent residents","54",57,-34,-36,-90,-91,-84,-105,37,-26,-177,-172,-41,-150,-306,-528,-405,-239,-53,14,-266,-315,45,1350,2697,-95
"Canada",1,"Net non-permanent residents","55",58,-60,-99,-110,-106,-80,-98,50,-45,-106,-158,-127,-137,-312,-416,-420,-164,-40,-1,-189,-239,117,1193,2704,106
"Canada",1,"Net non-permanent residents","56",59,-31,-41,-98,-85,-77,-113,-6,-7,-88,-169,-32,-128,-290,-365,-352,-224,-100,31,-305,-290,127,1128,2446,133
"Canada",1,"Net non-permanent residents","57",60,-46,-55,-123,-50,-80,-94,-12,-39,-142,-140,-45,-109,-183,-430,-339,-222,-53,30,-292,-230,147,975,2148,101
"Canada",1,"Net non-permanent residents","58",61,-44,-52,-93,-27,-58,-66,-52,-24,-106,-101,-55,-96,-275,-412,-237,-220,-3,-53,-286,-210,230,925,2162,201
"Canada",1,"Net non-permanent residents","59",62,-5,-61,-66,-52,-3,-73,-37,-42,-114,-131,-52,-103,-287,-335,-211,-206,-61,-57,-166,-264,307,1064,2253,222
"Canada",1,"Net non-permanent residents","60",63,-6,-31,-127,-59,-29,-61,-35,-32,-74,-54,17,-116,-221,-296,-165,-180,-65,-124,-106,-241,286,1031,2228,191
"Canada",1,"Net non-permanent residents","61",64,16,-20,-82,-21,-29,-72,-30,-24,-89,-22,-74,-112,-139,-232,-211,-183,-43,-100,-128,-209,257,922,1955,30
"Canada",1,"Net non-permanent residents","62",65,-76,-87,-115,-50,-73,-78,-5,-45,-65,-72,-56,-135,-76,-251,-222,-74,-41,-93,-85,-184,291,901,1797,-24
"Canada",1,"Net non-permanent residents","63",66,-50,-8,-92,-24,-39,-9,-10,-50,-57,-89,-83,-87,-119,-163,-143,-33,-86,-13,-124,-170,257,705,1721,59
"Canada",1,"Net non-permanent residents","64",67,-14,13,-64,-37,-30,-43,-30,-18,11,-12,-17,-41,-121,-184,-216,-125,-70,-58,-96,-185,165,755,1542,8
"Canada",1,"Net non-permanent residents","65",68,-17,-5,-77,-43,-9,-45,-22,-7,-30,-60,-59,-117,-164,-132,-132,-75,-59,-40,-69,-168,306,700,1410,52
"Canada",1,"Net non-permanent residents","66",69,-39,-33,-46,-49,-47,-41,-27,-16,-61,-39,-72,-52,-96,-104,-129,-60,-64,-2,-64,-156,159,491,1114,-83
"Canada",1,"Net non-permanent residents","67",70,-30,-18,-40,-40,-35,-16,-24,-15,-36,-18,-68,-40,-124,-114,-92,-32,-5,-4,-52,-108,250,507,1178,133
"Canada",1,"Net non-permanent residents","68",71,-18,-12,-57,-43,4,-18,-20,-14,-15,-21,-70,-31,-71,-69,-93,-34,-36,-35,-63,-117,166,400,895,-79
"Canada",1,"Net non-permanent residents","69",72,-2,-16,-49,-14,-8,-21,-11,-15,-4,-18,-16,-33,-54,-60,-59,-42,-34,-27,-17,-59,171,427,874,81
"Canada",1,"Net non-permanent residents","70",73,-17,-17,-41,-37,-36,-41,-27,-19,-29,-18,-66,-65,-71,-75,-44,-8,-6,12,-28,-62,89,305,614,-106
"Canada",1,"Net non-permanent residents","71",74,-20,-15,-34,-32,-8,-38,-14,-9,-14,-10,-45,-23,-44,-27,-32,-18,13,-12,-30,-48,193,366,740,132
"Canada",1,"Net non-permanent residents","72",75,-1,-31,-52,-36,-5,-22,-3,-31,-14,-11,-23,-32,-36,-22,-55,-29,-16,-24,-36,-70,204,270,539,25
"Canada",1,"Net non-permanent residents","73",76,-19,-18,-27,-22,-40,-30,-3,-12,-10,-29,-44,-46,-47,-33,-51,-5,11,12,7,-43,98,224,387,-49
"Canada",1,"Net non-permanent residents","74",77,-13,-26,-22,-20,-21,-13,-11,-20,-21,10,-9,-21,-16,-22,-37,-9,10,2,-12,-36,116,188,416,24
"Canada",1,"Net non-permanent residents","75",78,-18,0,-20,-24,-11,-19,-9,-17,-4,10,-29,-13,-25,-2,-10,6,33,9,-4,-19,74,217,271,43
"Canada",1,"Net non-permanent residents","76",79,-8,-21,-21,-20,-17,-21,-16,-4,-9,-26,-24,-23,-21,-25,-38,-20,-8,-31,2,-35,36,96,250,-35
"Canada",1,"Net non-permanent residents","77",80,-17,-5,-24,-7,-8,-8,-23,3,-23,-20,-9,-23,-22,-9,-10,-13,-28,-8,0,-24,33,102,158,-9
"Canada",1,"Net non-permanent residents","78",81,-9,1,-16,-15,-14,-12,-10,-1,-4,-13,-13,-14,-10,-9,-30,4,1,16,2,-14,52,46,180,67
"Canada",1,"Net non-permanent residents","79",82,-9,-8,-16,-3,-5,-7,-6,-5,-5,-16,-19,-24,-16,-4,-7,-8,-3,5,2,3,40,73,115,-20
"Canada",1,"Net non-permanent residents","80",83,-11,5,-7,-4,-12,-5,-5,-4,0,-5,-11,-17,-10,-5,-9,-13,-7,-7,-5,-16,21,94,85,24
"Canada",1,"Net non-permanent residents","81",84,-13,-2,-10,-13,-12,-5,-7,-10,-1,-16,-7,-5,-7,-2,-16,-5,5,2,3,-9,57,76,86,12
"Canada",1,"Net non-permanent residents","82",85,-3,-5,-7,-7,-3,-10,-4,-1,-1,-16,-9,-16,-11,-12,-6,2,-13,7,15,-4,50,58,67,-9
"Canada",1,"Net non-permanent residents","83",86,-8,-1,-9,-7,2,-3,-6,-7,-6,-17,-7,-11,-5,-5,-11,7,-6,-9,0,-1,39,63,73,22
"Canada",1,"Net non-permanent residents","84",87,0,2,-7,-4,-4,-4,-8,-7,-7,-6,-6,-12,-10,-7,-14,-1,-6,1,0,-10,14,54,83,23
"Canada",1,"Net non-permanent residents","85",88,-9,-7,-4,-5,-3,3,-7,-5,-8,-4,-9,-4,-9,2,-2,-9,-3,-3,3,-6,-2,17,31,-31
"Canada",1,"Net non-permanent residents","86",89,-3,-1,-3,-3,-3,-5,-3,-8,-4,0,-5,-5,-9,-1,-9,-3,-3,1,2,-1,12,11,36,-7
"Canada",1,"Net non-permanent residents","87",90,0,-1,-3,-7,-4,1,-6,-3,-6,-6,0,-9,-3,-4,2,0,2,4,5,1,3,19,25,-1
"Canada",1,"Net non-permanent residents","88",91,1,-5,-5,-3,-3,-4,-2,5,-2,-7,-1,-5,-7,-4,-8,-5,-11,-3,-4,-9,-1,10,3,-5
"Canada",1,"Net non-permanent residents","89",92,-3,2,-8,-7,-1,0,-1,-4,-1,-6,0,1,-2,3,-7,-3,1,-3,0,-4,-1,5,12,-6
"Canada",1,"Net non-permanent residents","90+",93,-8,-23,-16,-23,-10,-9,-14,-6,-8,-20,-5,-2,-11,-12,-12,-21,2,-5,-1,-17,8,8,10,-13
"Newfoundland and Labrador",10,"Net non-permanent residents","Total",1,57,76,178,127,-69,142,249,185,407,337,671,456,416,640,500,325,58,353,173,-459,2230,4246,4701,574
"Newfoundland and Labrador",10,"Net non-permanent residents","-1",2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Newfoundland and Labrador",10,"Net non-permanent residents","0",3,0,0,0,0,0,-1,1,0,0,0,1,-1,0,0,0,1,0,1,0,0,12,19,36,29
"Newfoundland and Labrador",10,"Net non-permanent residents","1",4,0,2,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,4,-1,0,-4,4,-10,-26
"Newfoundland and Labrador",10,"Net non-permanent residents","2",5,0,2,0,0,0,0,0,0,0,1,-1,0,-1,0,4,1,0,-2,0,0,17,25,31,40
"Newfoundland and Labrador",10,"Net non-permanent residents","3",6,3,4,1,3,1,2,1,3,3,1,-1,0,2,2,1,2,1,2,2,2,15,31,62,42
"Newfoundland and Labrador",10,"Net non-permanent residents","4",7,2,0,-2,-2,-2,0,-1,1,-2,2,2,3,3,-1,4,4,0,3,2,2,19,67,82,44
"Newfoundland and Labrador",10,"Net non-permanent residents","5",8,14,1,-1,2,4,1,2,3,4,2,0,2,1,7,7,1,9,8,5,12,32,71,105,84
"Newfoundland and Labrador",10,"Net non-permanent residents","6",9,5,-6,0,6,2,0,4,0,3,-3,8,0,5,5,4,6,12,-2,3,13,-3,12,-12,-70
"Newfoundland and Labrador",10,"Net non-permanent residents","7",10,2,-5,4,0,-1,-2,3,-3,3,-2,2,2,8,0,0,1,6,2,11,3,43,92,135,128
"Newfoundland and Labrador",10,"Net non-permanent residents","8",11,0,-12,-3,-5,-1,1,3,6,3,4,9,3,1,2,6,1,3,1,3,2,-7,-5,-14,-86
"Newfoundland and Labrador",10,"Net non-permanent residents","9",12,3,-4,0,3,0,7,4,2,2,0,-1,-2,4,-3,-4,-1,6,-1,-2,8,-3,30,31,34
"Newfoundland and Labrador",10,"Net non-permanent residents","10",13,-12,-8,-6,-7,1,-2,-2,-1,-2,-9,-3,-7,2,-4,7,5,-1,-3,-4,2,12,45,71,55
"Newfoundland and Labrador",10,"Net non-permanent residents","11",14,-7,-11,-2,0,-1,-1,-3,-2,-4,-1,4,5,8,2,1,2,0,-1,-5,-1,10,26,52,11
"Newfoundland and Labrador",10,"Net non-permanent residents","12",15,-5,-4,-6,-6,0,-1,0,3,2,0,3,-5,0,3,2,3,0,0,7,5,1,11,20,7
"Newfoundland and Labrador",10,"Net non-permanent residents","13",16,-2,-3,4,-1,2,0,7,10,-1,11,8,5,10,9,0,8,12,0,6,-7,4,29,10,-4
"Newfoundland and Labrador",10,"Net non-permanent residents","14",17,2,-3,4,-4,2,12,8,-5,-10,5,-4,5,5,0,11,19,18,14,19,-6,38,81,90,70
"Newfoundland and Labrador",10,"Net non-permanent residents","15",18,8,4,3,8,23,11,0,9,4,-3,4,2,-5,3,6,31,23,30,40,-16,104,110,82,56
"Newfoundland and Labrador",10,"Net non-permanent residents","16",19,12,8,11,21,15,19,12,22,3,21,24,34,15,28,19,41,31,57,25,-44,134,98,82,36
"Newfoundland and Labrador",10,"Net non-permanent residents","17",20,-1,3,0,4,-5,14,5,6,-10,3,-7,10,9,20,29,45,46,71,50,-21,211,122,32,-22
"Newfoundland and Labrador",10,"Net non-permanent residents","18",21,1,8,16,10,10,36,52,4,20,33,38,48,33,61,76,100,149,142,147,8,346,168,94,1
"Newfoundland and Labrador",10,"Net non-permanent residents","19",22,16,11,19,6,29,36,37,26,53,49,34,45,38,81,79,91,124,162,147,43,346,201,180,2
"Newfoundland and Labrador",10,"Net non-permanent residents","20",23,12,14,45,9,18,13,40,58,77,53,57,48,62,102,67,99,108,107,93,10,206,176,181,72
"Newfoundland and Labrador",10,"Net non-permanent residents","21",24,14,29,42,34,42,12,40,14,52,65,47,59,56,58,59,72,44,60,30,-9,95,85,131,116
"Newfoundland and Labrador",10,"Net non-permanent residents","22",25,10,13,12,34,33,17,74,-13,24,59,37,39,42,54,49,34,21,69,47,-9,55,61,207,80
"Newfoundland and Labrador",10,"Net non-permanent residents","23",26,13,-1,28,7,1,7,68,-24,39,41,29,-1,7,60,46,26,33,29,49,-17,15,94,185,68
"Newfoundland and Labrador",10,"Net non-permanent residents","24",27,17,23,-5,10,5,-13,32,-54,18,18,22,-13,-3,55,45,16,-19,0,18,-43,3,71,77,32
"Newfoundland and Labrador",10,"Net non-permanent residents","25",28,17,-3,-1,7,0,4,28,-50,2,9,32,30,-4,19,3,-43,-2,27,-10,-54,-24,102,151,-2
"Newfoundland and Labrador",10,"Net non-permanent residents","26",29,19,7,5,-7,9,-9,4,-16,11,2,19,4,1,17,-17,30,-9,-15,-21,-53,15,130,239,106
"Newfoundland and Labrador",10,"Net non-permanent residents","27",30,-6,1,-16,3,12,10,5,-6,-19,5,19,-4,33,13,7,18,-26,-52,-19,-27,-1,135,151,-97
"Newfoundland and Labrador",10,"Net non-permanent residents","28",31,3,11,-5,5,-5,7,-5,8,17,12,13,24,17,15,46,-14,-43,-55,-23,-29,14,118,120,-60
"Newfoundland and Labrador",10,"Net non-permanent residents","29",32,2,7,5,-7,-5,10,-14,3,-1,-17,25,2,5,16,12,-5,-18,-33,-30,-27,39,117,125,17
"Newfoundland and Labrador",10,"Net non-permanent residents","30",33,11,11,-10,-1,-6,9,12,3,18,8,40,9,-8,-2,22,-20,-58,-29,-38,-22,42,116,128,27
"Newfoundland and Labrador",10,"Net non-permanent residents","31",34,5,-1,-4,17,-6,-1,-8,6,2,-5,29,18,5,27,1,-7,-26,-26,-52,-18,40,159,200,65
"Newfoundland and Labrador",10,"Net non-permanent residents","32",35,-16,1,-16,1,-20,-5,0,5,-9,-5,-3,20,2,12,-16,-1,-28,-25,-43,-15,21,127,73,-99
"Newfoundland and Labrador",10,"Net non-permanent residents","33",36,0,-4,0,11,-18,4,-6,10,0,10,24,4,-7,3,-11,12,-10,-25,-19,8,18,138,128,0
"Newfoundland and Labrador",10,"Net non-permanent residents","34",37,20,7,7,4,5,17,-5,18,37,14,13,16,30,-9,5,-19,-30,-1,-5,-17,52,160,117,-10
"Newfoundland and Labrador",10,"Net non-permanent residents","35",38,-29,-15,-3,-5,-24,-18,-22,-9,-15,-33,10,-5,-4,5,12,-21,-21,-8,-40,3,21,124,140,36
"Newfoundland and Labrador",10,"Net non-permanent residents","36",39,-6,-2,5,1,-8,1,-1,2,18,-1,-3,3,-4,2,-4,-38,-36,5,-21,-20,10,121,83,-73
"Newfoundland and Labrador",10,"Net non-permanent residents","37",40,2,2,12,6,-16,7,-3,6,14,-17,12,15,11,20,4,-13,-16,-21,-12,-5,28,89,83,-6
"Newfoundland and Labrador",10,"Net non-permanent residents","38",41,-5,0,-7,-1,-16,0,-9,0,9,1,23,9,4,0,-15,-15,-23,-6,0,8,16,105,69,-20
"Newfoundland and Labrador",10,"Net non-permanent residents","39",42,0,11,5,6,-11,5,1,13,13,-6,7,-1,12,14,-10,-2,-19,10,-1,7,14,94,86,3
"Newfoundland and Labrador",10,"Net non-permanent residents","40",43,-5,-2,4,-1,1,13,-3,13,10,-3,7,2,4,-8,-11,-12,-5,-3,-14,9,32,71,63,-14
"Newfoundland and Labrador",10,"Net non-permanent residents","41",44,-4,-10,7,-1,-17,-10,-19,7,-1,2,12,-10,-1,2,-1,-22,5,-13,-22,3,19,66,64,-20
"Newfoundland and Labrador",10,"Net non-permanent residents","42",45,-3,1,4,-7,-19,-2,-6,2,3,-6,13,4,11,18,8,-6,-2,-13,-12,0,-9,66,48,-11
"Newfoundland and Labrador",10,"Net non-permanent residents","43",46,4,-4,11,2,-12,-8,-6,4,6,-15,5,-17,-2,18,-9,-11,6,1,-6,8,18,54,51,-16
"Newfoundland and Labrador",10,"Net non-permanent residents","44",47,-11,2,-1,-10,-9,-1,-5,11,8,-1,10,15,4,-10,-12,-4,-4,-5,-21,-9,23,32,32,-12
"Newfoundland and Labrador",10,"Net non-permanent residents","45",48,5,3,-1,-15,-15,3,-7,4,3,0,8,7,3,15,3,-5,-16,-4,-22,4,11,52,42,21
"Newfoundland and Labrador",10,"Net non-permanent residents","46",49,-12,-15,3,-2,6,-3,-13,0,5,-6,-5,3,-4,-13,-14,-7,-19,-16,-15,-16,14,26,28,11
"Newfoundland and Labrador",10,"Net non-permanent residents","47",50,-6,14,4,1,-8,1,-1,16,2,9,3,6,-5,5,-6,-8,-7,-7,-2,-11,8,30,52,-18
"Newfoundland and Labrador",10,"Net non-permanent residents","48",51,-8,3,5,-5,-12,-11,-16,7,-9,-5,-1,-2,2,-4,8,-2,-10,-9,-6,-7,12,52,82,40
"Newfoundland and Labrador",10,"Net non-permanent residents","49",52,1,-3,2,-4,-1,-3,-9,9,-1,12,-1,-2,7,-3,0,-10,-11,-2,8,-7,8,36,30,-35
"Newfoundland and Labrador",10,"Net non-permanent residents","50",53,7,4,4,-2,-13,-3,-7,10,-7,-11,6,-3,-2,-3,-1,6,-8,0,-4,-15,6,32,25,-7
"Newfoundland and Labrador",10,"Net non-permanent residents","51",54,-8,-15,-2,-1,0,3,-9,5,-5,8,10,-3,9,5,2,1,-8,-10,-4,-6,5,21,32,1
"Newfoundland and Labrador",10,"Net non-permanent residents","52",55,-3,0,4,5,-7,0,0,13,4,7,9,12,-4,-6,-11,-7,-15,1,1,-8,9,25,39,-2
"Newfoundland and Labrador",10,"Net non-permanent residents","53",56,-8,-4,-1,-6,-9,4,-6,3,6,7,13,8,4,0,13,3,-8,-4,-11,-14,1,10,29,-7
"Newfoundland and Labrador",10,"Net non-permanent residents","54",57,3,6,2,7,-2,-8,-7,6,0,0,-2,-1,5,-15,4,-2,-9,-8,-3,-5,10,17,29,-15
"Newfoundland and Labrador",10,"Net non-permanent residents","55",58,-10,-3,0,-2,-6,-6,3,4,7,6,0,8,-5,-3,4,-8,-14,-6,1,-5,6,1,19,-7
"Newfoundland and Labrador",10,"Net non-permanent residents","56",59,-1,-5,3,3,-5,-3,5,-1,-3,-10,-8,2,-5,-9,2,-14,-11,0,-1,-1,8,5,17,-4
"Newfoundland and Labrador",10,"Net non-permanent residents","57",60,-7,4,0,-3,-4,-5,-1,0,2,2,0,3,11,-5,3,-16,-2,-8,-6,-8,2,8,14,2
"Newfoundland and Labrador",10,"Net non-permanent residents","58",61,2,1,-1,5,1,-7,0,5,1,9,7,8,-7,-5,2,-5,-3,-2,-3,-6,9,-2,13,-6
"Newfoundland and Labrador",10,"Net non-permanent residents","59",62,-1,-2,1,-2,1,-6,-2,9,-6,-5,-6,-4,-3,-2,-9,5,-3,-6,-4,-6,-3,4,20,11
"Newfoundland and Labrador",10,"Net non-permanent residents","60",63,1,5,-2,0,-1,-5,-2,3,-2,5,13,-3,3,1,3,-7,-16,0,-3,-3,6,19,24,-2
"Newfoundland and Labrador",10,"Net non-permanent residents","61",64,3,0,-2,4,1,-6,0,3,8,6,0,-1,0,-6,-11,-7,-11,-3,-6,-11,4,11,6,-1
"Newfoundland and Labrador",10,"Net non-permanent residents","62",65,-2,1,-2,-2,-6,-5,1,0,-2,-1,1,-1,5,2,-4,2,-4,-2,-6,-6,9,1,15,-1
